Date,Predicted_Sales,Lower_Bound,Upper_Bound,Actual_Sales
2015-03-28,1630.553270494487,-1046.3263068274248,4332.0252193065435,243.344
2015-03-29,1742.7937732338,-1148.8340680486983,4424.773017898798,1559.0800000000002
2015-03-30,1910.6549170795909,-889.3269976100955,4558.456762836048,571.224
2015-03-31,1264.6488437275236,-1647.9310058302387,3940.166345546824,200.716
2015-04-02,1457.71841106104,-1309.8228780138604,4008.2187573870283,299.22
2015-04-04,1247.964076345357,-1527.1403405334327,3987.6366855314172,1484.598
2015-04-05,1387.9357020037053,-1484.1007265584103,4077.627513920904,2974.058
2015-04-06,1587.4064223673067,-999.7279898004297,4422.579318937807,140.004
2015-04-07,975.8111886937728,-1708.3246981218379,3766.7646125230713,907.436
2015-04-09,1241.7838956040157,-1758.7963029379023,4228.5620761367545,757.992
2015-04-10,1514.3329170556399,-1158.7394231486396,4380.122481120325,169.54199999999997
2015-04-11,1103.5271018375558,-1547.6940485754753,3953.864227145272,1328.346
2015-04-12,1276.4169997189113,-1526.802128736641,4098.523324310826,40.74
2015-04-13,1505.8915061772216,-1092.2575953104804,4286.128941938755,3192.6780000000003
2015-04-14,920.770441630184,-1847.0088139681407,3724.0472686886587,35.208
2015-04-16,1227.343817754913,-1571.0950592222364,3950.0774854708493,4161.972
2015-04-17,1513.508617232415,-1494.2536752242702,4295.457617315185,2745.106
2015-04-18,1111.769687046683,-1684.4140848238671,3810.7430660600535,2006.96
2015-04-19,1289.288648188645,-1375.5808439469745,4155.6594937928485,329.96
2015-04-20,1519.200045088231,-1233.3243948273996,4146.729119946571,1194.726
2015-04-21,930.6916902403533,-1925.816301697149,3537.3812512898644,893.0899999999999
2015-04-22,16.929832815405007,-2552.8386443310696,2628.2086520875946,152.916
2015-04-24,1495.5003820979425,-1377.6782192048897,4189.429077567791,25.99
2015-04-25,1080.620913975374,-1708.4311080727598,3827.7071549727043,920.946
2015-04-26,1244.2394555368526,-1455.537090806776,3847.781626099955,2090.1055
2015-04-27,1460.2035960102373,-1242.1252369389774,4102.323428739907,2719.59
2015-04-28,858.3969279027739,-1933.734598528541,3529.1504260349066,4044.3619999999996
2015-04-29,-67.35634759042091,-2706.587058925232,2557.578575721327,7.968
2015-04-30,1126.6380017858648,-1626.7344268926056,3576.766222686203,1571.695
2015-05-01,1393.4830218450277,-1359.2972358976695,4230.571776627463,450.94
2015-05-02,973.8307424167504,-1689.4789970267996,3734.616614920394,167.232
2015-05-03,1135.8913925999846,-1504.603119509081,3868.2446197313734,2198.76
2015-05-04,1353.744531761964,-1361.9056336008096,4067.2531286716844,1121.362
2015-05-07,1047.1436093306759,-1550.6249079904785,3798.8871578373364,305.622
2015-05-08,1329.7216674054246,-1185.6093029107733,4203.794055102634,3981.968
2015-05-09,928.7266793869398,-1909.4826576029518,3558.496560941141,48.81
2015-05-10,1111.96001391259,-1436.946018293473,4067.440576705103,154.442
2015-05-11,1353.0149365227905,-1554.5393804589978,3927.001452171776,191.968
2015-05-12,781.3450380720551,-2123.5683018032687,3445.549230616988,1060.35
2015-05-13,-109.81660590691149,-2777.8909645044814,2656.630316296796,238.384
2015-05-14,1122.4908829174437,-1619.7553176862166,3737.487270833859,3141.1994999999997
2015-05-15,1430.5175833302558,-1349.9666458608838,4036.653267049135,69.908
2015-05-16,1053.968566853916,-1661.5521112210786,3698.788764729386,255.968
2015-05-17,1260.040959940844,-1707.860244317344,4010.591388524782,134.46800000000002
2015-05-18,1521.7643201376143,-1217.699538395711,4351.908915494379,10.86
2015-05-20,91.79365205599697,-2550.1259512323413,2770.70609689608,169.54399999999998
2015-05-21,1335.494227234441,-1442.1734919712164,4168.002283602209,72.332
2015-05-22,1651.1643654643779,-806.8470197585093,4434.016004505888,3862.0980000000004
2015-05-23,1278.3320614129161,-1402.5702300621408,4059.7552111008595,1304.956
2015-05-24,1484.1151116997437,-1110.1856344006706,4266.602466478283,610.3069999999999
2015-05-25,1741.5621037713775,-912.9527636588074,4342.430791241123,1739.4180000000001
2015-05-26,1179.7337334066833,-1790.8424703912312,3814.0841784942154,982.5640000000001
2015-05-28,1520.1448741683153,-1106.8211112163629,4154.572421644107,794.146
2015-05-29,1817.6224143177253,-854.7764070021173,4482.125271224997,1204.842
2015-05-30,1424.0223127499362,-1353.2287864881469,4259.112926946268,681.1
2015-05-31,1606.9454310379397,-1078.1073170330058,4328.071648605631,5178.138
2015-06-01,1839.9616475171438,-905.6339312711773,4532.708300959177,834.1980000000001
2015-06-04,1541.3112462562085,-1201.2499647264042,4387.451417199574,1192.31
2015-06-05,1813.5481679968698,-905.9611624863893,4703.409103315723,1533.1979999999999
2015-06-07,1556.1649747664517,-1056.0449040433025,4200.306173251151,59.768
2015-06-08,1768.5703436067724,-930.0808876235236,4436.964171921699,1083.112
2015-06-09,1162.974156867826,-1629.1971119788122,3983.021570559654,797.116
2015-06-11,1422.886165376029,-1410.5195058880925,4010.957652518624,3373.5640000000003
2015-06-12,1685.0276361578744,-928.0966627637445,4478.560280066543,174.476
2015-06-13,1260.1265806336783,-1575.767651927543,3865.4048935709648,1128.898
2015-06-14,1416.2091673109085,-1080.3994140212644,4248.40580679598,51.072
2015-06-15,1627.1470099889084,-1130.9245250599583,4321.910457630663,734.144
2015-06-16,1022.7215510267813,-1451.5747693522774,3936.3416784797632,3443.904
2015-06-18,1291.9677747111364,-1299.1769497161927,3962.063981696535,1883.087
2015-06-19,1561.7023512998462,-1050.7768630375658,4519.8512279086335,446.346
2015-06-20,1145.911951782685,-1645.39523685836,4004.7664633670506,829.544
2015-06-21,1312.2741826906881,-1624.0473333357993,4024.359966399439,107.976
2015-06-22,1534.3060251025474,-1387.6012105002192,4156.92588600422,2018.953
2015-06-23,941.4386895163086,-1560.235868348741,3785.240225067433,836.9580000000001
2015-06-25,1233.9407266695798,-1536.2980486964454,4074.6840245788276,857.08
2015-06-26,1514.7449677066077,-1278.5889091384927,4283.281788688399,1592.1960000000001
2015-06-28,1285.1260797271489,-1354.4798390846286,4088.17007848417,1386.466
2015-06-29,1515.5422105605644,-1212.600161135513,4247.158677141606,432.92600000000004
2015-07-02,1233.0519535301185,-1480.4496128656863,3927.293153197927,1631.902
2015-07-03,1517.3629495733835,-1228.6362582260037,4234.068778513826,823.982
2015-07-04,1114.3091997503839,-1523.2100170079507,3971.889606623437,1138.288
2015-07-05,1291.4772577825674,-1428.0096600764407,4294.648540542008,121.646
2015-07-06,1522.368373589645,-1271.1833430650813,4252.193021930016,1379.812
2015-07-08,27.164247945146826,-2518.4870493099984,2895.5119719482204,21.12
2015-07-09,1237.686845739996,-1597.7339477164996,3862.7915560931087,1587.114
2015-07-10,1520.6625276416182,-1270.0761431854423,4339.418740956163,43.286
2015-07-11,1116.2667999976302,-1665.6581570424337,3699.9937065221948,1941.952
2015-07-12,1292.2464467475259,-1298.5124915594108,4063.7782642313296,2052.567
2015-07-13,1522.2429847809615,-1193.7319638417853,4060.5829589344357,2033.2559999999999
2015-07-14,935.857675989223,-1726.4143920351642,3624.5839676573787,860.9159999999999
2015-07-16,1237.650455513575,-1604.7860832602407,3704.8646027154446,3029.386
2015-07-17,1521.7654580397084,-1219.3482879498836,4296.531252155848,448.082
2015-07-18,1119.0768550213002,-1427.8320376126992,3868.673040124713,672.418
2015-07-19,1297.2925394496383,-1468.3620615449586,4202.278887176716,2.025
2015-07-20,1529.987143782398,-1401.2545274209954,4148.846117980857,2693.168
2015-07-23,1255.257919608567,-1510.803574224703,4049.97522489062,208.272
2015-07-24,1542.8413322343017,-1046.004215134105,4248.311502238095,525.95
2015-07-25,1143.4908332925775,-1504.1228769989834,3964.7018663671984,2395.024
2015-07-26,1324.7859882287357,-1434.984802019119,4002.1977762575957,969.225
2015-07-27,1560.1850136528813,-1348.2204473817721,4135.433452769694,29.97
2015-07-30,1290.4599794752248,-1292.7612711326765,4161.88054154566,443.802
2015-07-31,1578.5265939449187,-1106.096765268612,4532.775814822748,3712.162
2015-08-01,1179.0752031200661,-1415.9679990720135,4060.9689654488675,1011.696
2015-08-02,1359.7450435276733,-1456.8534009363364,4232.390415137196,1290.478
2015-08-05,105.90800277228709,-2572.8172393051905,2885.8481120174656,72.65
2015-08-06,1320.149687654395,-1320.6236695115458,3969.700336758495,494.86920000000003
2015-08-07,1607.114092274069,-1090.3020082011644,4099.053328262743,968.206
2015-08-08,1207.1010408375323,-1413.9170848659821,3882.155227558794,840.102
2015-08-09,1388.0063581379677,-1267.899977625556,4040.3793501652262,4878.392000000001
2015-08-10,1623.6472334823513,-1229.9611989300881,4447.611072359467,851.4739999999999
2015-08-11,1043.8280517144485,-1780.00071753502,3806.5632459203953,196.112
2015-08-13,1362.4644256800302,-1409.3104412246153,4228.651450465782,586.896
2015-08-15,1267.4925189165492,-1472.8975356605938,4023.3493744651105,497.59000000000003
2015-08-16,1460.9123635781411,-1433.1373434818586,4143.106028103918,3378.9320000000002
2015-08-17,1711.4107417200403,-1045.0840281777878,4303.219414791393,381.64
2015-08-21,1827.3936775162106,-983.0506481305597,4626.084901640885,2827.52
2015-08-22,1463.0651814643304,-1153.1636468315921,4273.742122298508,66.632
2015-08-23,1683.4371605753113,-938.3718658166542,4544.382235382919,1202.278
2015-08-24,1962.045194512098,-817.057181665817,4785.140622262576,7194.775000000001
2015-08-25,1428.3044944571122,-1256.432867553879,4352.18461902262,178.52599999999998
2015-08-27,1846.3537819265512,-840.4924795908236,4515.860958097612,639.9739999999999
2015-08-28,2193.331597159363,-722.8096224965198,4891.671431375654,6491.293
2015-08-29,1856.0506506736808,-814.3787817806653,4431.88127002143,246.5
2015-08-31,2403.224771080061,-303.5623514404908,5120.356602656145,2601.797
2015-09-01,1889.5504481281655,-868.7363374006133,4695.691407001751,2367.564
2015-09-03,2337.1266753625678,-403.5325009784092,5057.881363676307,1874.898
2015-09-04,2692.6544310185714,-101.36284786287018,5573.461038321431,1071.284
2015-09-05,2359.2567587039616,-415.41921617117714,5009.445896678828,934.1030000000001
2015-09-06,2603.790109753359,-106.1920914242762,5190.6349331717165,1005.654
2015-09-07,2898.995648108303,328.78695487424284,5763.710903771717,2922.667
2015-09-08,2373.5819852066156,-101.31640859170203,4984.92306132728,89.64
2015-09-10,2781.1799671197987,95.06655898947619,5549.074190093589,1415.726
2015-09-11,3108.5390088825234,183.6080660170229,5797.268918416512,1962.13
2015-09-12,2741.7099146683986,-5.891528513165859,5441.257539002127,707.824
2015-09-13,2947.798558327794,212.39380668719087,5863.702658295312,3445.772
2015-09-14,3199.8779375062268,460.067115858261,5919.652934098112,3262.42
2015-09-15,2627.06680565386,-294.88776197159547,5324.020244243058,2535.85
2015-09-16,1722.4550512995825,-832.4026759648619,4402.562448308707,31.12
2015-09-17,2929.0542205762713,112.80055040921879,5468.567939912861,11525.006
2015-09-18,3199.357169456084,377.2148302962388,6002.345235092509,3924.32
2015-09-19,2773.4983182065016,-86.05633839609824,5510.2499421276725,500.38
2015-09-20,2919.2816252008874,238.51335944378454,5760.161659720547,1836.052
2015-09-21,3110.5086404788017,511.8357316169993,5902.670800192011,6982.058
2015-09-22,2477.046728044694,-66.1131511575213,5370.613247648184,1783.504
2015-09-24,2661.368073377784,-48.161760066256235,5413.416121617439,4220.594
2015-09-25,2876.1571601793453,87.45381910685272,5568.0469709726285,3033.757
2015-09-26,2397.967845124103,-252.09439130710538,4963.323326540507,3722.273
2015-09-27,2495.294079245283,-180.18567140203407,5114.639421937906,2382.958
2015-09-28,2642.5855152148183,-403.58663138760954,5551.931298756825,1058.364
2015-10-01,2094.438317624271,-653.8027469521397,4700.537794283851,1158.414
2015-10-02,2288.7256419990626,-457.66182923220487,5134.112831550998,1269.266
2015-10-03,1796.8840329080842,-937.8625402282488,4439.6724120108265,275.218
2015-10-04,1887.6454498580038,-576.8985326628293,4839.287355439966,505.58
2015-10-05,2035.796251145399,-588.8565427144084,4614.27249488345,851.092
2015-10-08,1533.833574021082,-1155.8663070324965,4351.508910974721,222.12
2015-10-09,1757.6557008662426,-1015.1777981356258,4313.938601714282,2133.5350000000003
2015-10-10,1301.996900111024,-1301.4625731802719,3871.384155026166,2248.194
2015-10-11,1435.205732928677,-1353.3676568702267,4183.287152837278,1011.8955
2015-10-12,1631.4179959162193,-1284.2685666463954,4625.650584860486,2390.758
2015-10-13,1020.6183360538773,-1659.555137448684,3875.204795870456,371.65999999999997
2015-10-15,1302.6592673587538,-1450.2458990908922,4075.569754840333,3219.554
2015-10-16,1591.6349756594163,-1270.1847261228816,4166.585183462935,824.97
2015-10-17,1203.5743871263667,-1507.6307433652507,3866.252003506822,77.88
2015-10-18,1406.0030099709095,-1204.2977948658406,4196.562598012474,378.494
2015-10-19,1672.2045828828493,-1196.9644236761128,4340.336775528461,2135.09
2015-10-20,1131.2934205736092,-1506.3462254345072,3943.9067269514762,720.086
2015-10-22,1549.3043407413563,-974.0074802757791,4165.821936021356,15.128
2015-10-23,1902.6331013597328,-793.4773268384243,4590.05661067006,2262.296
2015-10-24,1575.3920878650727,-1150.453870090413,4289.03633167964,831.145
2015-10-25,1834.3210329159567,-1142.5492660591485,4434.0963394393875,1425.412
2015-10-26,2151.971033884469,-368.3918716018957,4980.706941702371,1395.333
2015-10-28,841.0485979643784,-2030.1689012111285,3387.4353193691923,104.51
2015-10-29,2146.815645769,-722.7321486460137,4923.180598703012,244.24
2015-10-30,2525.515722224414,-61.63476376441716,5397.031604816341,2122.044
2015-10-31,2216.1113413466346,-495.92954272716514,5015.322954938455,3211.009
2015-11-01,2485.145917910619,-378.81700927851085,4940.277348046923,3106.1059999999998
2015-11-02,2805.0898088107674,143.90939467855182,5572.959624385182,5528.551
2015-11-03,2304.427730893387,-423.8471868899937,5057.412775558902,2800.846
2015-11-05,2760.930485514551,49.791221654569114,5536.796550929425,834.874
2015-11-06,3112.2608920338607,244.7545740568729,5829.041366012952,11.481
2015-11-07,2769.05615417267,277.19015169961426,5619.586056135106,3073.073
2015-11-08,2998.4742390230767,323.32369440856667,5764.172087779127,12196.997
2015-11-09,3273.6965979288643,752.2480567281043,6000.62649550304,4620.2919999999995
2015-11-10,2724.004395642893,-162.79376994567724,5637.862562419235,3536.904
2015-11-11,1842.700152166216,-1246.2087528360814,4609.135326382076,542.178
2015-11-12,3073.053157783763,400.5383655477345,5902.950005456907,1127.992
2015-11-13,3367.8526384341094,678.2695351538717,5958.881761092944,3591.0771999999997
2015-11-14,2967.56016574105,132.27247627548613,5578.631562642558,2512.71
2015-11-15,3140.3284848543726,462.6343749203946,5843.059578740013,702.17
2015-11-16,3360.319214221443,655.4003854535953,6024.196511716437,4072.334
2015-11-17,2757.7596394402426,345.4792861704064,5615.6390450278595,3885.986
2015-11-19,3011.6658182919514,369.10797893804715,6057.421115649632,1040.784
2015-11-20,3265.949713668031,587.6894626112295,6049.154030979994,2861.15
2015-11-21,2830.5766922768735,75.17244270675113,5521.604458442574,3613.5748
2015-11-22,2974.2051842466863,64.44042656951521,5804.210357973637,614.499
2015-11-23,2673.226660667723,-37.48533416816881,5377.2512320518235,3450.1879999999996
2015-11-24,2454.591332569135,-356.56523763616326,5391.744252236566,1218.7640000000001
2015-11-25,2196.8521022774785,-616.2108214182366,4800.827670315487,13.12
2015-11-26,3503.6580605768577,778.7787294074034,6331.0057994000135,1484.0819999999999
2015-11-27,2997.324196452126,207.82824880890493,5891.944254890513,3109.7835
2015-11-28,2624.6817788650114,-66.50734896104171,5325.720342951901,1864.482
2015-11-29,2782.7926638444787,138.65779940092008,5510.561709934316,2760.168
2015-11-30,2999.2575821307373,-2.3537473331135144,5451.928010682428,1798.3970000000002
2015-12-01,2403.7720884353425,-195.60387766284742,5019.7517997327495,7130.594
2015-12-03,2700.255742271166,15.997298102615067,5228.055169795165,1972.645
2015-12-04,2987.5801040077895,122.04945999806475,5798.5426431352,5185.814
2015-12-05,2591.3833065278413,-199.10894599685685,5433.466718248689,897.322
2015-12-06,2778.7401780544237,64.69011949665018,5473.989570404837,6061.502
2015-12-07,3022.479065035068,447.99905651982107,5940.225237019891,1338.298
2015-12-08,2451.267869138748,-121.59817376787657,5263.839192660611,2672.728
2015-12-09,1557.551265342448,-1166.3738442996598,4481.516199424754,34.02
2015-12-10,2783.5172166315933,29.06269515633631,5528.67742216316,3080.38
2015-12-11,3080.6763903462675,323.08552812460744,5772.1887400469805,1590.894
2015-12-12,2688.0454757315706,-121.51143729798072,5346.233043480038,1448.854
2015-12-13,2872.200966646208,-28.591652765503433,5533.860738017026,1023.386
2015-12-14,3105.63515030362,306.03082740447087,5697.128244968482,858.304
2015-12-15,2516.8537206600777,-154.24327784685508,5121.692588212322,5494.796
2015-12-16,1598.3206475083468,-1129.032343286837,4264.4541917196175,4.98
2015-12-17,2792.4281458526257,-32.22908899162356,5439.245889021035,1918.492
2015-12-18,3051.075175848414,299.79731792790983,5818.576230804079,935.288
2015-12-19,2613.845400823474,-90.04986465794615,5289.806277110785,6120.656
2015-12-20,2748.051202356175,-174.76269799042507,5502.678656103184,1107.464
2015-12-21,2927.075637075509,74.56951800350981,5377.746136001689,3257.7599999999998
2015-12-22,1782.3082453957315,-756.0584223134264,4669.691245797351,473.313
2015-12-23,1203.8466346663026,-1597.341611633191,3860.5004818793127,194.32
2015-12-24,3019.589746760391,213.94874254466737,5744.370882461233,7484.566000000001
2015-12-25,3342.3590579184056,428.10115908263225,5926.605559415182,4204.968
2015-12-26,2082.0813475100153,-572.8184614356802,5029.601229438873,561.486
2015-12-27,2213.512757888397,-549.2677673177898,4925.927369784843,5148.4472
2015-12-28,2340.252406081993,-362.1076552474381,5066.9725618872735,79.2
2015-12-29,1148.6394900090752,-1507.5959680452627,3794.461810892992,6.36
2015-12-30,529.9198306397097,-2280.183534631181,3041.9420421720374,3251.34
2015-12-31,2313.1988252721185,-545.9826732797745,5230.332191857869,1381.344
2016-01-02,1336.9563107475497,-1329.5071843649519,4078.691936019377,405.91999999999996
2016-01-03,1463.3451312123395,-1116.4045819551636,4167.921460561901,2095.83
2016-01-04,1595.0764086853005,-954.1712027744933,4342.487713176475,1069.22
2016-01-05,916.7274658108998,-1641.626793819883,3815.9373239780593,255.904
2016-01-07,1057.9661265609172,-1534.8322315470205,3881.8732664941863,83.576
2016-01-08,1275.3553293465116,-1624.270950296955,3958.4901628354223,1859.1580000000001
2016-01-09,815.931182090378,-1814.1047328529673,3610.335815050092,743.0459999999999
2016-01-10,947.8786039676783,-1975.274323197828,3475.482277591067,174.75
2016-01-11,1145.0426994314416,-1693.336376923675,3939.9214600932696,149.444
2016-01-14,827.6326731634083,-1852.5638716720869,3464.7224231317678,405.344
2016-01-15,1121.0480030629315,-1601.1485087162819,3838.6491236155657,701.923
2016-01-16,736.4214538743396,-1791.514003331634,3385.8117297305744,102.21799999999999
2016-01-17,940.3662902989405,-1761.006704074083,3711.289164871099,1040.55
2016-01-21,1051.2998274500947,-1661.668581318443,3928.5883896555365,1167.056
2016-01-22,1382.2367021405182,-1302.626424313613,3990.08459342644,917.63
2016-01-23,1025.2132354255407,-1690.9422926127047,3886.236464109832,1732.3
2016-01-24,1246.314840690512,-1517.2203892707423,3966.530476986698,31.36
2016-01-25,1517.5830661311002,-1056.7833880054825,4320.183448910273,858.712
2016-01-28,1319.4731296679754,-1472.3236414838916,4081.9141729053144,39.68
2016-01-30,1216.2825335972009,-1520.1875188447254,4174.379248488135,3107.316
2016-01-31,1387.3277410403994,-1531.4301185403544,4086.251095803099,1601.5539999999999
2016-02-01,1602.573544909327,-1101.9065702141254,4254.07295713214,161.97
2016-02-02,991.5968276365796,-1694.041980231986,3877.0378529563645,8996.784
2016-02-03,48.10533015436067,-2559.9843356203837,2654.397393910848,866.4
2016-02-04,1215.8764217696455,-1342.1807620435761,4036.19478776119,197.868
2016-02-05,1448.3005567785237,-1146.7306295433023,4337.994778323692,2994.476
2016-02-06,986.5212005793558,-1834.755816669991,3673.83281810118,132.224
2016-02-07,1099.438763649991,-1745.5306850233505,3853.204865658217,762.142
2016-02-08,1262.011428108631,-1309.3008998082316,4153.753893428215,1369.476
2016-02-09,605.2935719567621,-2105.2574685045797,3355.465192905596,121.83
2016-02-11,764.0070483798168,-1893.1426419795887,3355.2774043486247,69.93
2016-02-12,978.6802771007193,-1599.880634419547,3747.614615414729,1366.04
2016-02-13,510.17992834891675,-2145.7286153132823,3254.4551353760703,146.82
2016-02-14,627.8535152576128,-2337.616340450445,3566.475759003066,837.921
2016-02-15,806.844081962353,-2031.3145830242906,3587.1839142619806,407.072
2016-02-16,178.12337381169482,-2428.1000870280154,2907.2345018050196,1135.638
2016-02-19,700.2029580055633,-1948.9863233605863,3482.4069324747375,392.65999999999997
2016-02-20,300.0055416982193,-2248.5549547932005,3160.103191484356,16.496
2016-02-21,493.4903455031906,-2354.4580331111833,3014.804851078302,1524.126
2016-02-22,754.2377940951174,-1987.7999512669198,3451.8931018781373,983.17
2016-02-23,211.62213420139642,-2419.696299288233,2932.333705022814,57.576
2016-02-25,637.7942576684853,-2083.5597584708275,3338.3793213995855,46.72
2016-02-27,686.6290650683064,-2186.0671148248944,3391.166609747095,243.892
2016-02-28,961.6184669813745,-1872.4542384905376,3588.2888799563384,36.48
2016-02-29,1297.8250011714576,-1429.0040456375255,4075.957798029154,111.104
2016-03-01,823.121772861403,-1981.1382065361363,3660.067806816655,6285.8060000000005
2016-03-03,1357.3131474308595,-1372.5525012119713,4237.297571993801,7264.422
2016-03-04,1758.3454449061765,-1020.8990666279823,4432.087951264987,315.45
2016-03-05,1470.532566743729,-1271.1158998465337,4210.63294251058,162.344
2016-03-06,1759.7635833749366,-826.8617679871498,4447.519310204732,811.303
2016-03-07,2097.897970690988,-613.2034422706771,4682.863505948671,21.072
2016-03-08,1612.8694984879248,-1254.8276739934045,4372.278362356258,2190.81
2016-03-09,796.6350284109263,-1796.1219353551387,3499.7385734930754,635.6
2016-03-10,2091.146055374568,-546.5919111633772,4803.388876732795,7879.734
2016-03-11,2447.926490981471,-263.93248761063677,5055.358996532296,896.0219999999999
2016-03-12,2106.24776069015,-607.3542489801332,5009.900787846665,1694.6419999999998
2016-03-13,2333.1680281411373,-490.0644375523799,5043.71963456493,8866.882
2016-03-14,2601.867707967356,-288.18124517872667,5173.154784656168,669.3679999999999
2016-03-15,2041.7212663901819,-773.5492043605062,4969.448773420704,2356.808
2016-03-17,2358.8661508764626,-521.1742645256595,5056.965297391957,2360.3340000000003
2016-03-18,2632.797754010241,-71.93589714335458,5324.448648411432,1061.682
2016-03-19,2208.8444879098593,-490.4979654188063,5066.9345275923,138.68
2016-03-20,2355.5738935687937,-449.7714744894754,5261.354770696497,928.311
2016-03-21,2547.585932818843,-332.30423093638683,5361.894076996135,645.7059999999999
2016-03-22,1915.5549813303783,-974.1359452224999,4689.680183480348,226.46800000000002
2016-03-24,2107.78785096846,-661.5939860397077,4729.563100521773,745.774
2016-03-25,2330.4775360806498,-334.924227634234,5097.110568082638,1346.97
2016-03-26,1863.6261193429366,-871.4850524763151,4515.208260393402,682.246
2016-03-27,1976.1957727630045,-602.709067876701,4659.641162021122,92.69999999999999
2016-03-28,2142.9720887928006,-692.8601693917693,4855.46166642087,125.30000000000001
2016-03-29,1494.6086791655937,-1164.8005992686517,4150.480970531316,2659.339
2016-03-30,525.5228736329182,-2288.8653507366294,3359.7810922973495,11.34
2016-03-31,1679.8214946234348,-1019.376540093769,4384.050524019839,640.762
2016-04-01,1910.841147910799,-866.6941162854914,4580.7018125006225,2161.48
2016-04-02,1459.2948212068525,-1169.4269848519502,4266.368070458516,1454.9
2016-04-03,1593.2920885637375,-1462.383047745509,4322.772335140287,441.198
2016-04-04,1786.6653222345928,-1027.7530232002327,4408.213582151601,970.194
2016-04-05,1169.0419054871477,-1526.9180895706452,3781.9279661879896,1046.3339999999998
2016-04-06,233.7969783222659,-2457.3477043157063,2891.7773602247075,1294.75
2016-04-07,1423.9228173162294,-1162.9406818182006,4068.762182746729,1970.574
2016-04-08,1691.6827702157927,-885.0379352365964,4225.701748635293,2906.404
2016-04-09,1276.7565848539275,-1552.5113049082922,4005.370921157246,1115.197
2016-04-10,1446.285871150861,-1503.2404532177816,4157.512925400779,950.594
2016-04-12,1086.423351341726,-1761.4106334501782,3831.5935622085735,1542.53
2016-04-13,178.58522873055927,-2531.062559547984,2879.429108975703,6.12
2016-04-14,1392.2175706784797,-1181.615356785152,4220.716293831048,1466.572
2016-04-15,1679.2166658229091,-1256.0345206842283,4442.06307208097,2201.8559999999998
2016-04-16,1279.0441760049798,-1481.453559766544,4060.085292454944,9335.086000000001
2016-04-17,1458.7726357788913,-1430.2649581862795,4243.265070084446,421.08500000000004
2016-04-18,1691.4303910912306,-1160.6527751630617,4486.459317707524,2514.538
2016-04-19,1106.0856523522934,-1280.4074147187275,3872.2965183547585,1414.132
2016-04-21,1403.4591199611202,-1445.5494262515372,4089.47921853285,271.616
2016-04-22,1681.5762065047238,-1155.5719913500602,4361.389158827816,1765.4650000000001
2016-04-23,1270.2070191418013,-1440.0432671024755,3891.3904122367053,720.368
2016-04-24,1437.0962988570523,-1404.7605562087815,4175.369824993666,1607.1
2016-04-25,1655.9765518998754,-919.7261373029215,4450.468613700489,108.42
2016-04-26,1056.6300006454335,-1558.4608213940166,3890.319777791287,434.646
2016-04-28,1328.1023952140595,-1332.1764175746312,4024.8492333782674,486.672
2016-04-30,1175.9357602679447,-1717.2249131635494,3927.1789991858122,142.208
2016-05-01,1337.297553686759,-1533.5888857482626,4053.989607992786,517.866
2016-05-02,1553.7901084192963,-1217.1490953586058,4355.168141354306,1098.136
2016-05-03,955.4552133959209,-1753.6549420128767,3920.860338808512,1099.013
2016-05-05,1239.6241341547443,-1566.973789838323,3972.640867201736,2701.28
2016-05-06,1518.7646275092952,-1064.947954879824,4395.835377202175,236.96
2016-05-07,1114.037325655731,-1520.2407080008247,3668.120892989653,4835.976
2016-05-08,1293.3553788550132,-1362.4116945097362,3964.608243978223,1340.2440000000001
2016-05-09,1530.4296000499794,-1163.826794766805,4228.195445357735,1283.512
2016-05-10,954.8335221435051,-1920.809138778358,3694.4429697474657,763.0200000000001
2016-05-11,59.91917835213053,-2686.438082832351,2636.8336477197195,5.98
2016-05-12,1288.7621281612262,-1302.6626611635788,3851.7311549251995,918.878
2016-05-14,1214.5941294730458,-1389.0754040752927,4087.3523737088167,455.93
2016-05-15,1418.6667020876223,-1254.3183062561982,4139.227073906742,648.9119999999999
2016-05-16,1679.036409264667,-1107.9018607035384,4320.319970764011,880.4599999999999
2016-05-17,1124.7014765512986,-1533.7993029343713,3832.5565451445864,346.922
2016-05-18,248.49054696395774,-2346.734603455838,2896.290781475386,122.22
2016-05-19,1493.0213593256203,-1172.5924344857888,4231.241016092086,1582.008
2016-05-20,1810.2706267050098,-995.1161470006286,4484.524695819246,2471.913
2016-05-21,1439.7462344515368,-1197.6295544217967,4029.098496566865,2718.2140000000004
2016-05-22,1648.528489481232,-1038.3412663102877,4697.941011350955,1799.2
2016-05-23,1909.6124123714635,-865.1465632137546,4627.83015383868,10560.978000000001
2016-05-24,1351.9907599916103,-1425.2392703647374,4035.3360667987217,277.756
2016-05-25,468.58375246951823,-2286.8898327019792,3194.1083935187303,1311.97
2016-05-26,1702.1937215603796,-1142.8612630596645,4291.137537901022,1975.356
2016-05-27,2005.068515627997,-517.0984945472329,4767.362829310694,5305.078
2016-05-28,1617.0650140689834,-986.1235082308476,4446.445875441094,2137.324
2016-05-29,1805.679783521804,-977.8751332358041,4487.1549517364565,1063.185
2016-05-30,2044.379189539768,-529.3268928689907,4898.947193557724,8090.578
2016-05-31,1462.669044910101,-1403.8640315321873,4259.653433893154,438.85900000000004
2016-06-02,1761.758435735445,-1081.0142528593565,4385.343768198144,157.844
2016-06-03,2038.7137279419076,-501.46476398451773,4838.944444471392,71.088
