ds,yhat,yhat_lower,yhat_upper
2015-02-25,-857.6440433349637,-3594.12411855761,1664.604662622268
2015-02-26,334.11601976783084,-2387.067306377439,2894.346749120972
2015-02-27,911.6534454001351,-1609.204132650502,3350.786906757179
2015-02-28,662.7194880461008,-1941.431251207779,3210.635518607735
2015-03-01,896.6081793125263,-1791.132403392108,3427.457452729381
2015-03-02,1202.0064954893553,-1495.7904945235339,3571.877082593343
2015-03-03,620.3285531868206,-1730.3454696714198,3199.4279325049856
2015-03-04,-235.16459728325185,-2765.179359610955,2400.4299961846846
2015-03-05,991.8634141288157,-1697.155475638272,3535.3179679803075
2015-03-06,1594.8390379731097,-875.0038010325666,4048.572222081131
2015-03-07,1361.04706608709,-1245.6881367298688,4044.1397303360914
2015-03-08,1599.5325189856344,-883.7682979635459,3953.3524031512093
2015-03-09,1898.9540005450997,-668.1444791636761,4479.270681711252
2015-03-10,1300.9158992705654,-1330.7722015133775,3631.866265953526
2015-03-11,419.08111731211716,-2106.997964016742,2849.436033494928
2015-03-12,1610.3875547293314,-817.7853481270943,4182.763295665832
2015-03-13,2169.0464808466413,-453.02292028351934,4898.948251550768
2015-03-14,1883.2903745987314,-733.7649381982366,4347.000299597176
2015-03-15,2063.2509115837083,-510.24729465667906,4896.411795373062
2015-03-16,2298.785568707316,-335.1964945493123,4831.715791724511
2015-03-17,1632.780918583551,-898.9934455278898,4297.051894361595
2015-03-18,680.2350316217685,-1899.9330949124164,3235.0847896274336
2015-03-19,1799.4429751228427,-902.8011175752264,4199.752174906125
2015-03-20,2285.96430790509,-291.8630404790589,4862.347954535193
2015-03-21,1929.3409049090633,-808.0813524286939,4324.893761550672
2015-03-22,2040.9465082485347,-475.8904873559329,4651.939390806763
2015-03-23,2211.7871431879826,-421.60611088096385,4813.501890004552
2015-03-24,1485.7810709293603,-1042.5626082615938,3909.0862832267867
2015-03-25,478.8212137715079,-2116.5663653035367,3260.7966568157594
2015-03-26,1549.9444653892795,-798.3047312016884,4111.672857726434
2015-03-27,1995.287104526205,-709.9299590899159,4280.501678478913
2015-03-28,1604.7948560718933,-926.3640033679575,4407.295347446359
2015-03-29,1690.0690915682658,-846.348229976323,4381.05464003896
2015-03-30,1842.1682888191576,-753.0418715727194,4310.422822158335
2015-03-31,1104.8932914281359,-1416.9376797856798,3967.2092417221224
2015-04-01,93.85906620523383,-2375.401729185385,2842.244644405686
2015-04-02,1167.6770346954545,-1209.1990702464634,3901.792340513584
2015-04-03,1621.9267726216792,-903.2276009658544,4242.341253947927
2015-04-04,1245.8851211665383,-1384.0976838069428,3840.1069303225495
2015-04-05,1350.3936412060934,-1304.5103200726785,3922.9130575070903
2015-04-06,1525.682924135543,-795.8623178748414,4362.159920951443
2015-04-07,814.6816659732339,-1717.3723746354058,3351.478372999547
2015-04-08,-167.88744253043137,-2575.7793775887053,2563.248891433483
2015-04-09,935.6984277913874,-1805.718028899286,3806.4877201664985
2015-04-10,1420.1568200742347,-953.4437582705679,4076.561016320293
2015-04-11,1073.950466395979,-1330.041765121275,3823.5256972598722
2015-04-12,1207.1740707677172,-1285.3822023113648,3774.9891164349415
2015-04-13,1409.3954578521732,-1103.9474570941238,4234.538342709223
2015-04-14,722.9786157478633,-1728.8125581798163,3351.8320948643623
2015-04-15,-237.80837429660733,-2840.396325725502,2235.039234608863
2015-04-16,884.4165544500006,-1740.9052686697128,3527.681030218343
2015-04-17,1384.151706874167,-1254.08633050657,3934.1132270190774
2015-04-18,1049.761375049637,-1409.9753216932938,3699.0174651832544
2015-04-19,1191.3597409934293,-1616.424562738953,3836.5568288840295
2015-04-20,1398.6459356792532,-1188.483525305722,4043.495127442524
2015-04-21,714.2180434066745,-1877.2710903226405,3385.5283588158372
2015-04-22,-247.3318526067235,-2748.692508989546,2201.3627431038017
2015-04-23,871.7820532772382,-1777.4367300787821,3580.7429389730482
2015-04-24,1366.5222151245284,-1083.2228060858934,4069.7702139736803
2015-04-25,1025.7618122041263,-1620.4274965334712,3717.3019316052973
2015-04-26,1160.1509840375888,-1425.1279293143632,3686.0648458804144
2015-04-27,1359.9339795933695,-1154.0236195929692,4026.234676652948
2015-04-28,668.2455247734096,-1970.8124837502567,3135.785368309306
2015-04-29,-299.81100087320806,-2960.9624928550047,2282.9355369617406
2015-04-30,814.0205201357514,-1809.2062568687516,3214.4398583812017
2015-05-01,1305.1178757194784,-1231.5359095652655,3848.55373906087
2015-05-02,962.7026128773003,-1637.040667631669,3523.399481698677
2015-05-03,1097.6965847040626,-1475.6946174425457,3682.080554285658
2015-05-04,1300.531934028915,-1226.9477454667992,3741.2984580049624
2015-05-05,614.4429636321402,-2276.791085839592,3058.936027666264
2015-05-06,-345.4574495541699,-2758.7533084697006,2359.9353102373416
2015-05-07,779.0071891749096,-1824.673116802463,3361.4142446401484
2015-05-08,1283.0495156271056,-1360.1500606446082,3738.542455916618
2015-05-09,955.6464543123129,-1579.224383290212,3497.554235505598
2015-05-10,1107.404062123568,-1296.45014988148,3642.05307975095
2015-05-11,1328.3777570401096,-1287.6328119872537,3787.1490124605143
2015-05-12,661.3760431037223,-1942.271743631865,3232.9556927199164
2015-05-13,-278.9499884341128,-2852.9144552501175,2285.8238613674707
2015-05-14,865.0922991000143,-1746.0581094586187,3404.314726019118
2015-05-15,1388.2239339150872,-1369.9947355954616,3822.3085684924035
2015-05-16,1078.9367922509632,-1364.0281509617607,3672.2514897165115
2015-05-17,1247.3723245739466,-1524.30988803957,3892.3284356930885
2015-05-18,1483.154849256006,-1237.2377240463723,4020.3024823307546
2015-05-19,828.7071657299725,-1748.2983753114079,3284.9222201984912
2015-05-20,-101.64955031170189,-2785.1418629437076,2483.321345778798
2015-05-21,1049.5118436901457,-1519.7298236662668,3671.936871657519
2015-05-22,1576.7179633188664,-1045.5998853807039,4297.542599394805
2015-05-23,1268.3418920536324,-1184.523094856813,4040.7417480409804
2015-05-24,1434.4842395835865,-915.4266456046453,4062.703326997589
2015-05-25,1664.8065421973527,-848.0813104072844,4302.357507386962
2015-05-26,1001.8448029725946,-1539.4201146699586,3562.9065760104004
2015-05-27,60.10524199920701,-2483.357120907946,2718.832174011724
2015-05-28,1197.2658352251888,-1140.437790123559,3677.1966003591274
2015-05-29,1708.162078749112,-975.9365178964496,4280.719012102072
2015-05-30,1381.5248123849203,-1381.965400326507,4071.9604099212747
2015-05-31,1527.8509732465986,-1030.6411549930651,4089.439216811119
2015-06-01,1737.2733701070138,-712.7672545358795,4209.698623671443
2015-06-02,1052.7201635050862,-1550.936937433435,3611.771411808068
2015-06-03,89.14136650369551,-2493.635597897384,2624.9089316519276
2015-06-04,1204.6513823229272,-1405.9734183328524,3898.242939581829
2015-06-05,1694.5037904802477,-864.9904556113507,4146.199287006272
2015-06-06,1347.8190256775663,-1102.1046084811705,3943.014838928588
2015-06-07,1475.4460883957931,-1173.9043867972837,4010.2492432537047
2015-06-08,1667.7771167606302,-776.1786952720939,4173.254713222808
2015-06-09,968.0431388234709,-1821.3731245388374,3388.3282998398267
2015-06-10,-8.606447222882707,-2394.9797217612945,2630.566047283219
2015-06-11,1096.0833338294904,-1670.6877607581168,3629.6222676741822
2015-06-12,1577.44675628518,-924.1820842210321,4209.712971721698
2015-06-13,1224.6257393605313,-1227.8748321563473,3757.27125280616
2015-06-14,1348.433878609376,-1269.3232308380746,3803.56195957331
2015-06-15,1539.1748677356209,-1067.799433290581,4041.2794364754454
2015-06-16,839.9434623423583,-1648.8625865569718,3364.6891253070726
2015-06-17,-134.28867102914705,-2922.4712621786407,2481.2340165350665
2015-06-18,974.5215444115747,-1686.5891793217918,3443.556894764795
2015-06-19,1461.4702785949676,-1159.6626352644744,4085.703762576459
2015-06-20,1115.4435010270242,-1382.3667926834303,3550.8002100813455
2015-06-21,1246.9894996598407,-1317.43835224259,3623.5054180588445
2015-06-22,1446.145647922323,-1133.4744239414601,4078.18572463655
2015-06-23,755.747314859674,-2161.293474781846,3327.9335019255327
2015-06-24,-209.4789747817631,-2706.3672670280844,2470.655151049249
2015-06-25,908.2854251638092,-1475.385546934381,3698.943424708668
2015-06-26,1403.9384106652647,-1103.014482308826,3974.9233577173336
2015-06-27,1066.1981204372519,-1664.8353040408467,3580.08374214594
2015-06-28,1205.4784856906103,-1332.6709056072552,3614.5018837381203
2015-06-29,1411.7177197346848,-1201.2124346725623,3871.109656981676
2015-06-30,727.6876341888906,-2149.9073826433755,3304.8881487505173
2015-07-01,-231.91407552415035,-2952.60044974554,2146.102701517582
2015-07-02,890.735058027485,-1794.116444504955,3430.0711339732156
2015-07-03,1390.5662385012504,-1152.5351182757017,4023.3285693925923
2015-07-04,1056.3562983681602,-1699.4737041068524,3753.297944147727
2015-07-05,1198.5983909587965,-1327.3493631302208,3818.39967500877
2015-07-06,1407.3250661029783,-1103.08996435827,4039.362678684721
2015-07-07,725.4118323029833,-1939.0765549725547,3161.5566752920963
2015-07-08,-232.33642798999495,-2773.721668709717,2251.868588341073
2015-07-09,892.0076674843888,-1655.4683239227325,3563.925905662234
2015-07-10,1393.4725273151132,-1314.2883826111602,3977.162997177364
2015-07-11,1060.9195681072256,-1665.179927016624,3656.6357876457846
2015-07-12,1204.9097035963355,-1244.9234923364502,3936.479971198905
2015-07-13,1415.523079314544,-1043.0024595129933,3987.564321336731
2015-07-14,735.6602778681565,-1743.5044947156753,3392.087051882698
2015-07-15,-219.87255243452523,-2942.6690525200875,2432.7001683820445
2015-07-16,906.829259536076,-1818.0012681798682,3371.444789447325
2015-07-17,1410.8801572668697,-1134.1734258001272,4002.2607411141403
2015-07-18,1080.9430891461684,-1679.866065708567,3618.3132456068483
2015-07-19,1227.4943676369562,-1358.7756796179076,3673.956347397062
2015-07-20,1440.5156222646087,-1252.484896160735,3818.7830251199894
2015-07-21,762.7997619305398,-1804.088075900779,3421.2744977677985
2015-07-22,-190.95853632132912,-2915.5211017764045,2189.60337910116
2015-07-23,937.0359009561746,-1668.4884313647192,3513.552663690968
2015-07-24,1441.6642004597006,-1031.6645211090297,4073.7762900638004
2015-07-25,1111.6334313227358,-1460.009697759799,3810.2711949301092
2015-07-26,1257.3518864839596,-1277.1523940098273,3945.520570269082
2015-07-27,1468.75807011297,-967.7770014298407,3950.0415281984656
2015-07-28,788.6312705156103,-1792.3664230307686,3425.3804684626516
2015-07-29,-168.31418428181314,-2667.0090131388765,2250.517010920041
2015-07-30,955.7725630495221,-1500.3322707846958,3603.7811967250736
2015-07-31,1455.8659799439156,-1092.6247968478099,4039.583372167175
2015-08-01,1120.8045222464903,-1565.1684040373661,3912.421209690392
2015-08-02,1261.1650100955924,-1357.4751769399697,3822.4923919393236
2015-08-03,1467.0893956016387,-1181.0817816521069,4053.773252189305
2015-08-04,781.5918230749007,-1762.655969779208,3342.497369714423
2015-08-05,-180.35185877161393,-2700.4938260483004,2463.9297449641394
2015-08-06,939.3915202243655,-1629.2286320001515,3502.598735708074
2015-08-07,1436.0926691421832,-1309.0495617339766,4119.814272835911
2015-08-08,1098.8925312984954,-1477.9451498641188,3593.4036078416557
2015-08-09,1238.668356989218,-1345.3896676129411,3774.103755503953
2015-08-10,1445.851769646798,-1302.66090309713,3843.1538172512824
2015-08-11,763.7269643527753,-1973.5826071349904,3338.1938926606713
2015-08-12,-192.48855447996948,-2735.9772158434607,2483.8163970527053
2015-08-13,935.5432063668211,-1514.015420842498,3485.7877416950823
2015-08-14,1443.2530905116305,-1048.5557766691,3824.1181129623897
2015-08-15,1119.8904459265584,-1442.9865006775383,3717.89350527896
2015-08-16,1276.3831849170215,-1358.3977366611584,3524.8683635290454
2015-08-17,1503.1510553186522,-1077.178093875774,4140.379675491873
2015-08-18,843.4004207090277,-1717.2481978933083,3376.8430817770372
2015-08-19,-87.79691957831733,-2718.9095041474643,2322.0589733133697
2015-08-20,1067.6831173619596,-1321.158264577514,3676.8502477402926
2015-08-21,1604.9905584095968,-914.1610223529915,4238.146962374641
2015-08-22,1313.0299597272112,-1058.4194205537515,4193.216835576951
2015-08-23,1502.324990281855,-1043.8825306864264,4194.417317944947
2015-08-24,1762.8377370883168,-789.5287399026797,4392.640776376847
2015-08-25,1137.270909024088,-1361.917434091323,3733.8092530908025
2015-08-26,240.1553132883521,-2283.452743103872,2659.971467943416
2015-08-27,1429.046404082346,-1242.5945588641548,3931.7560871318024
2015-08-28,1998.5084734645861,-578.4993816008866,4478.854047749471
2015-08-29,1736.854360994241,-924.5949857135654,4204.16139016017
2015-08-30,1954.0215054817027,-687.6412616136349,4458.375646394035
2015-08-31,2239.4028043461244,-382.24646763607234,4743.9687621093
2015-09-01,1635.1601985005987,-814.401832510684,4145.814983452959
2015-09-02,755.5163567256413,-1830.7810600567016,3309.151347123752
2015-09-03,1957.3817504942003,-422.09120395571,4532.595619489432
2015-09-04,2534.928000014772,-136.93206182275884,4992.450520096853
2015-09-05,2276.142633542272,-245.75220977003087,4997.02853338144
2015-09-06,2490.7121781712694,-308.80852750327085,4777.257930429145
2015-09-07,2767.8586537492747,79.9809003676359,5428.800921868318
2015-09-08,2149.6572818393774,-391.2633187400357,4685.178566310278
2015-09-09,1250.1374608062197,-1352.7568522403797,3820.7765230094674
2015-09-10,2426.490532825416,-173.67792863093638,5055.348840322825
2015-09-11,2973.0626938243486,470.94651869056617,5535.3054753690885
2015-09-12,2678.100763179039,114.82067249994631,5144.569774032348
2015-09-13,2851.6315380589685,262.7937136526184,5245.216423705575
2015-09-14,3083.2931619614164,508.7838745780797,5621.637893149109
2015-09-15,2415.6464505840568,-60.54640236413906,5108.8688140598
2015-09-16,1463.2683798762412,-1026.8796071940812,4201.960541616506
2015-09-17,2583.951433468261,-172.76733713832746,5066.427990650436
2015-09-18,3072.6873446462478,550.8315092533336,5527.178984461294
2015-09-19,2718.403141226603,156.62296107696665,5397.135663636149
2015-09-20,2831.8304122598943,323.0136310361949,5309.4743750007965
2015-09-21,3003.3264174427177,295.82798887432506,5500.926608264153
2015-09-22,2276.175166689013,-452.28636231742996,4767.595980532921
2015-09-23,1265.6708476471558,-1421.2028615267607,3800.8619494778814
2015-09-24,2330.3074565943134,-280.39169730926744,5038.453714197676
2015-09-25,2765.753308409943,308.35046022371955,5325.753880706903
2015-09-26,2361.578454771566,-165.6992451678861,4891.528740440965
2015-09-27,2429.116029094659,-65.17897737742607,4963.620052798362
2015-09-28,2559.276217037999,-137.942685795349,5126.083954595937
2015-09-29,1795.8410363056648,-860.9139830129238,4529.902499749107
2015-09-30,754.5423391681815,-1751.5855174413698,3096.0240327058023
2015-10-01,1794.2469095471854,-772.7547685005278,4142.568146851827
2015-10-02,2210.927329569302,-564.8974527888017,4628.646413117722
2015-10-03,1794.3866293487938,-923.0698694077405,4391.194791278365
2015-10-04,1856.1177111444583,-791.7433571852155,4336.861275854217
2015-10-05,1987.11621047892,-515.4711705463365,4735.309558268355
2015-10-06,1231.1749358227282,-1187.8813297940733,4062.3881282791185
2015-10-07,203.9622551460527,-2359.626050255473,2745.456594867864
2015-10-08,1264.208255850178,-1238.5409074482718,3793.4562946873
2015-10-09,1707.6773098402505,-972.671139535277,4274.465589809349
2015-10-10,1323.8950184622106,-1341.5241395183557,3834.657205022479
2015-10-11,1424.0104950001546,-1395.2831627646347,3741.162692609797
2015-10-12,1598.6126204197803,-838.4732011787293,4326.260371476129
2015-10-13,891.028393767397,-1778.8152265758604,3609.610598170208
2015-10-14,-83.59426817516874,-2778.8851622687,2611.328220922984
2015-10-15,1032.9045363817058,-1510.1801895319124,3553.345353981361
2015-10-16,1535.67465671134,-1097.6332882382694,4020.093721574462
2015-10-17,1213.5887199695435,-1276.8180497314306,3675.946173259977
2015-10-18,1377.324386339443,-1200.341126744505,4024.364589447026
2015-10-19,1616.5466523775679,-909.7067492856839,4087.457622313176
2015-10-20,973.8543270469038,-1439.9861847050672,3510.563027529171
2015-10-21,63.657001588331696,-2566.8846691966132,2821.259705340281
2015-10-22,1243.3743078377336,-1570.0784808151907,3923.1525856871917
2015-10-23,1807.422446618799,-774.8919674242525,4144.3508811970905
2015-10-24,1543.9558986482245,-1029.9950022677913,4148.3933929329605
2015-10-25,1762.7451955558618,-991.5470911673868,4468.513334642697
2015-10-26,2053.0092853672477,-545.7405361024669,4797.214706139217
2015-10-27,1456.7304882724402,-1025.3091733947472,4241.527843926979
2015-10-28,587.7542450642189,-2146.3105664169075,3241.3094011470016
2015-10-29,1802.9972965309535,-676.0542671986107,4453.8346139830155
2015-10-30,2396.4427130791505,-146.1904701653746,5046.827424568258
2015-10-31,2155.8895119189283,-588.4905752905628,4629.719557965507
2015-11-01,2390.837556717496,-192.18801748538337,5069.53291364934
2015-11-02,2690.326088434185,76.21860720625111,5292.719418859925
2015-11-03,2096.2536994220077,-704.7017757805031,4792.43027987372
2015-11-04,1222.4817771022115,-1273.765665291683,3946.8147919426337
2015-11-05,2426.0448926404733,-119.60871752094617,5089.74541263568
2015-11-06,3001.146410381678,460.9331063566968,5503.560169609196
2015-11-07,2735.906936697489,230.02303452543407,5161.771886470133
2015-11-08,2940.2462152057133,389.1705523395558,5528.56022076022
2015-11-09,3203.716764376847,489.9569358204369,5786.498741391587
2015-11-10,2568.8170570128063,106.78016284467,5298.22413246528
2015-11-11,1650.0862983709897,-968.8525551053606,4300.376766108861
2015-11-12,2805.3043547514785,222.15136324054683,5446.087816548714
2015-11-13,3329.4752314671696,862.8062602144314,5727.971836038528
2015-11-14,3011.561889200333,455.15203729393255,5625.922470503454
2015-11-15,3162.3532214542447,346.0495103057719,5708.436601544654
2015-11-16,3372.2817479112464,708.4777888465156,5823.897796886588
2015-11-17,2684.7201206168565,197.47950965859735,5120.0921368581185
2015-11-18,1715.0588306117213,-850.9847950569423,4296.858180975075
2015-11-19,2821.889024250396,305.0455368826926,5309.479855543144
2015-11-20,3300.9692045439215,704.108406686173,5951.719087020255
2015-11-21,2941.9439930683748,540.5825285808925,5532.52028359151
2015-11-22,3056.1961624976193,382.48614755601085,5607.150778864435
2015-11-23,3234.6508728605236,526.6541020540657,5715.078984385047
2015-11-24,2521.0605673912755,85.36328977203975,5240.533574967746
2015-11-25,1531.0732453823025,-958.8963586399824,4031.485602594412
2015-11-26,2623.4083118639073,48.25989516253147,5386.033345947396
2015-11-27,3093.8190220754523,490.40471389730567,5545.8424983608675
2015-11-28,2731.8098823052806,64.09517194008401,5259.576425318632
2015-11-29,2848.490340120574,376.1311100751375,5254.442456847811
2015-11-30,3034.383750701697,395.24066075134357,5702.455360912706
2015-12-01,2332.7200560531574,-221.01073496184304,4769.294861341608
2015-12-02,1358.5147999296753,-1284.4122397491951,3917.8514903717664
2015-12-03,2469.7585083599515,-108.9084758891738,5120.897971903978
2015-12-04,2961.5738159428256,412.95563699157674,5480.194105000681
2015-12-05,2622.4153548515033,167.51166068112136,5414.610216449231
2015-12-06,2762.4794221970587,168.46577896616904,5281.852302268002
2015-12-07,2971.355915762302,398.42719296014707,5539.997711123182
2015-12-08,2291.34352224713,-47.958363137730586,4951.36933097889
2015-12-09,1336.5516547269224,-1227.4794332145007,3836.9578233281286
2015-12-10,2464.112624462598,-116.19063397931406,5199.821840995068
2015-12-11,2968.1822647704394,429.98549285286185,5578.629793023833
2015-12-12,2636.6965004776143,-55.587150296920015,5203.785675190377
2015-12-13,2779.2642797145,26.835130826114646,5435.528383396303
2015-12-14,2985.0149121766,148.47960747969432,5570.453547174657
2015-12-15,2295.9273045190494,-338.235473069714,4863.489007505969
2015-12-16,1325.9427900228163,-1277.5961986682776,3905.73806608814
2015-12-17,2432.1847008362374,67.22697340273307,5076.949714667912
2015-12-18,2908.9626429418913,362.97867658372365,5439.528787328264
2015-12-19,2544.5287973806253,-120.85876739951894,5065.846993871456
2015-12-20,2648.9665884994643,-40.89190815467119,5278.820746664293
2015-12-21,2812.02978555919,321.29956898983806,5282.531517196204
2015-12-22,2076.459650177311,-539.2697281856466,4414.684561969106
2015-12-23,1057.0820474823013,-1585.3195644183431,3578.134273594576
2015-12-24,2112.0079852937697,-313.92708788575584,4801.055305027085
2015-12-25,2536.6159467979523,-156.8589198277654,5157.893310805811
2015-12-26,2120.2838263400017,-342.21981589833354,4635.34002070697
2015-12-27,2174.2513653296396,-352.55188067144,4892.701236659482
2015-12-28,2289.4317680572544,-372.37102025285344,4665.455482418321
2015-12-29,1509.7007662211565,-1175.6094427903583,4090.849080003876
2015-12-30,450.9657332960618,-2042.6122848008004,2907.2944549940235
2015-12-31,1472.3390064309876,-1157.9982943384632,3822.3973574978236
2016-01-01,1870.0944673051,-756.1320802286563,4292.496756462981
2016-01-02,1434.3758527713273,-1137.4347439159155,3793.60226424903
2016-01-03,1477.0383113200048,-1193.5419824118308,4113.529586973582
2016-01-04,1589.4424457612433,-787.2735978618649,4202.737573598143
2016-01-05,815.7295979534592,-1934.4487682308056,3403.9415252854774
2016-01-06,-228.11862349857006,-2790.2939762574197,2278.0952797571986
2016-01-07,816.887886340665,-1907.4887110934274,3477.989379466171
2016-01-08,1246.7039051698125,-1345.5370334514926,3862.5035921708577
2016-01-09,850.9615568351026,-1783.781368457615,3580.489542314616
2016-01-10,940.8209591335891,-1608.5733174894287,3423.090649031939
2016-01-11,1106.7779294217075,-1578.3457553209732,3794.039579981589
2016-01-12,391.9572306232701,-2176.6797525251395,2918.5225409411037
2016-01-13,-588.8060253599058,-3200.880790142316,1930.4274759005982
2016-01-14,522.2271556275783,-2181.6786896808717,3307.1469921898597
2016-01-15,1019.6839802537934,-1466.6813943840837,3613.684948747915
2016-01-16,691.8228891195461,-1771.0044976854024,3198.8734698244184
2016-01-17,848.416028700129,-1683.5327701048109,3393.772476891646
2016-01-18,1078.589494028408,-1533.5086384716778,3697.0063374684687
2016-01-19,424.1490354700145,-2026.8071266912716,2933.115256770233
2016-01-20,-501.2194357145331,-3019.058553271507,1957.0061259386664
2016-01-21,659.0110793982658,-2062.1147348545505,3303.695097752848
2016-01-22,1198.4830687031542,-1439.3904647664854,3797.707571936699
2016-01-23,904.6344471084755,-1793.7959106838148,3583.224947153308
2016-01-24,1086.6017320638784,-1667.444120952506,3564.10280245911
2016-01-25,1333.0767239349123,-1269.1543962564742,3861.480148913665
2016-01-26,685.6439462815445,-1919.9660322878476,3322.1012567208554
2016-01-27,-242.09965813949998,-2859.93885389684,2261.5758743743927
2016-01-28,906.68021120473,-1831.6805010254493,3535.1486697552764
2016-01-29,1426.0632362809945,-1035.688082695905,4024.8873956436614
2016-01-30,1104.132842356157,-1350.108647696031,3741.8605008034715
2016-01-31,1250.8652167330686,-1360.0918957273573,3779.8207154698434
2016-02-01,1455.9670774037122,-1050.799363566211,4056.647085644276
2016-02-02,762.1898780120008,-1864.5527718564501,3297.1369477645885
2016-02-03,-215.5775144391896,-2860.1194840319185,2305.2882856515125
2016-02-04,880.8859543814785,-1672.1299479394424,3354.134987118507
2016-02-05,1347.1089563169464,-1332.3196872270298,3694.135915696553
2016-02-06,972.6519006726542,-1881.5836052047373,3588.767301219511
2016-02-07,1068.960886873428,-1473.7239619001562,3568.6411938355604
2016-02-08,1227.170430360286,-1380.0147619049765,3796.5024776435407
2016-02-09,491.3834979002944,-2041.7984733901242,3261.264913129445
2016-02-10,-522.2682806569408,-3012.414038076866,2126.9448629842905
2016-02-11,545.5401900797764,-1914.527824070321,2966.571320705844
2016-02-12,991.2761551763901,-1532.5072388437063,3465.651131132139
2016-02-13,605.250261519224,-1964.8907497662217,3201.1628175747205
2016-02-14,699.4520792677861,-1834.877276619757,3534.88810224235
2016-02-15,865.3392827830374,-1765.389127121014,3586.1337661243997
2016-02-16,147.10935702292727,-2359.1655437429968,2569.2098739187804
2016-02-17,-839.2431019621674,-3313.2961876430236,1906.4984639296422
2016-02-18,265.24099033297966,-2374.563276243622,2845.6994735811245
2016-02-19,756.4418856520986,-1856.054664705976,3339.6657617860114
2016-02-20,423.8754702837116,-2131.2894165929297,3005.787115580646
2016-02-21,578.5468949407954,-1971.7741797962692,3190.876511651963
2016-02-22,810.7623108735589,-1658.0615453779988,3382.4707475023692
2016-02-23,163.4270235870497,-2418.2530766408536,2877.257200484318
2016-02-24,-748.8675155487076,-3175.17980579793,1820.671338142733
2016-02-25,431.35587714831536,-2181.1370983673637,2952.046682710147
2016-02-26,998.4507388976195,-1845.426860594266,3628.9457862857666
2016-02-27,740.3962797735376,-1821.9595886436782,3164.262835163815
2016-02-28,966.6859320869714,-1540.4428982574245,3477.802971487216
2016-02-29,1266.173234329306,-1283.5533105119798,3778.6899257994173
2016-03-01,680.4025456984791,-1810.6380628981906,3242.920267960778
2016-03-02,-177.27375973486687,-2694.847631052128,2513.0391977849476
2016-03-03,1049.531429750056,-1490.4225288180228,3509.3396835429617
2016-03-04,1654.2540274402395,-1018.7642929790973,4242.568803162962
2016-03-05,1424.1472847355099,-1235.2817869581695,4169.541190356379
2016-03-06,1668.1976241791385,-818.6803613676927,4402.777950840767
2016-03-07,1974.941993191853,-543.1448878282062,4534.967419165525
2016-03-08,1385.8412044507852,-1238.891705790314,3915.003371038158
2016-03-09,514.3837101195418,-1995.216092763477,3183.697993728438
2016-03-10,1717.3065107109655,-940.2206859412233,4319.554621308206
2016-03-11,2288.5984982116106,-198.95270925352443,5066.258344600676
2016-03-12,2016.2536862930988,-343.65027290180103,4623.143616459499
2016-03-13,2210.154867465092,-403.90978230038667,4714.176932385067
2016-03-14,2459.90602515333,-107.85697327102777,4888.283753778842
2016-03-15,1808.1414286635204,-659.883772501152,4441.446847595889
2016-03-16,869.6136870736524,-1538.2431614181749,3510.2617886647977
2016-03-17,2002.38461540771,-715.2152828969062,4485.796238814638
2016-03-18,2501.797685103612,-71.93576555598422,5078.567626864231
2016-03-19,2157.2002789884455,-438.204894159095,4824.115505578561
2016-03-20,2279.7970483901445,-332.47582796991753,4642.057320101236
2016-03-21,2460.4534294263494,-13.534101000168818,5198.262746859785
2016-03-22,1742.9779283142054,-633.1771925438618,4376.48251118973
2016-03-23,743.1860699306538,-1873.0435650315346,3141.2455181290566
2016-03-24,1820.0704023249539,-686.114326050128,4425.058773663526
2016-03-25,2269.7557771901465,-346.3296694912373,4930.619626066035
2016-03-26,1882.2084728873856,-626.8982485109752,4388.570241952324
2016-03-27,1969.0806952335986,-500.9501121609586,4392.775911411529
2016-03-28,2121.5096373265337,-669.1369529188314,4635.097211468634
2016-03-29,1383.399717893554,-1119.6304690383977,4017.6057977359187
2016-03-30,370.49078907809485,-2123.512992310714,2824.5639816399184
2016-03-31,1441.5364946495597,-1226.4412912236378,4020.956808442332
2016-04-01,1892.2716860476567,-684.6970270635343,4296.89607846407
2016-04-02,1512.1370591944942,-1125.302147982537,4301.2459580675495
2016-04-03,1612.1420648481444,-919.3749755648536,4244.624272890668
2016-04-04,1782.6847265864976,-864.1554504345793,4332.577708288222
2016-04-05,1066.8563896854243,-1513.9121248104789,3608.125894682445
2016-04-06,79.53356295424533,-2309.083101401878,2800.928384662363
2016-04-07,1178.5803905571406,-1194.4689586641214,3813.9268528850243
2016-04-08,1658.8400192285972,-767.4370239375507,4345.5236969983525
2016-04-09,1308.8824010402911,-977.035800599679,4041.6414240691215
2016-04-10,1438.8889968660883,-1004.7535218784708,4214.51500091262
2016-04-11,1638.492477415114,-953.1506250240848,4359.06929306664
2016-04-12,950.0989713696307,-1559.5829531772797,3410.5815079952104
2016-04-13,-12.005375899501132,-2494.7849621703335,2577.6835031386804
2016-04-14,1109.5596895087206,-1180.3294871008902,3792.2350474289638
2016-04-15,1609.2681969330822,-930.5111300093819,4208.526703061774
2016-04-16,1275.440604852862,-1323.589108685144,3868.3212140968
2016-04-17,1418.1298746575783,-1022.9947706019277,4020.159852344134
2016-04-18,1626.9591249425,-793.0859591180799,4087.040672907374
2016-04-19,944.4385709810241,-1619.5965144976974,3501.2785603021302
